Unnamed: 0,date,day,info,output,strategy_result,day1-date,day1-day,day1-high,day1-high-time,day2-date,day2-day,day2-high,day2-high-timestamp,day2-low,day2-low-timestamp,day3-date,day3-day,day3-high,day3-low,day3-low-timestamp,day3-pct-change,pct,100000,pnl_pct
96,4/17/2017,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,4/17/2017,Monday,9159.85,2017-04-17 09:18:00+05:30,4/19/2017,Wednesday,9120.3,2017-04-19 09:20:00+05:30,9075.3,2017-04-19 14:44:00+05:30,4/20/2017,Thursday,9202.5,9106.3,2017-04-20 09:15:00+05:30,0.307418671,-0.307418671,122041.9328,-0.00307418671
97,5/11/2017,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW < MONDAY LOW,False,5/11/2017,Thursday,9450.3,2017-05-11 10:48:00+05:30,5/12/2017,Friday,9436.85,2017-05-12 09:15:00+05:30,9372.6,2017-05-12 14:47:00+05:30,5/15/2017,Monday,9338.6,9423.8,2017-05-15 09:47:00+05:30,0.127735582,-0.127735582,121886.0418,-0.00127735582
98,5/22/2017,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,5/22/2017,Monday,9498.6,2017-05-22 09:16:00+05:30,5/24/2017,Wednesday,9431.75,2017-05-24 10:52:00+05:30,9341.9,2017-05-24 14:53:00+05:30,5/25/2017,Thursday,9489.05,9379.3,2017-05-25 09:30:00+05:30,1.248927702,-1.248927702,120363.7733,-0.01248927702
99,6/5/2017,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,6/5/2017,Monday,9687.05,2017-06-05 14:03:00+05:30,6/7/2017,Wednesday,9678.4,2017-06-07 10:17:00+05:30,9631.75,2017-06-07 14:42:00+05:30,6/8/2017,Thursday,9634.6,9641.95,2017-06-08 15:29:00+05:30,-0.410022309,0.410022309,120857.2916,0.00410022309
100,6/8/2017,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,6/8/2017,Thursday,9688.25,2017-06-08 09:15:00+05:30,6/9/2017,Friday,9676.0,2017-06-09 15:07:00+05:30,9608.3,2017-06-09 09:47:00+05:30,6/12/2017,Monday,9687.05,9598.55,2017-06-12 14:35:00+05:30,-0.296474442,0.296474442,121215.6026,0.00296474442
101,6/12/2017,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,6/12/2017,Monday,9646.7,2017-06-12 09:15:00+05:30,6/14/2017,Wednesday,9624.7,2017-06-14 09:15:00+05:30,9580.65,2017-06-14 11:33:00+05:30,6/15/2017,Thursday,9688.25,9560.8,2017-06-15 14:31:00+05:30,-0.454881003,0.454881003,121766.9893,0.00454881003
102,6/15/2017,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW < MONDAY LOW,False,6/15/2017,Thursday,9617.9,2017-06-15 09:15:00+05:30,6/16/2017,Friday,9615.4,2017-06-16 10:32:00+05:30,9565.7,2017-06-16 14:32:00+05:30,6/19/2017,Monday,9646.7,9615.05,2017-06-19 10:04:00+05:30,0.288269758,-0.288269758,121415.9719,-0.00288269758
103,6/19/2017,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,6/19/2017,Monday,9672.65,2017-06-19 14:37:00+05:30,6/21/2017,Wednesday,9650.05,2017-06-21 09:15:00+05:30,9608.7,2017-06-21 13:48:00+05:30,6/22/2017,Thursday,9617.9,9618.15,2017-06-22 15:02:00+05:30,-0.193411562,0.193411562,121650.8044,0.00193411562
104,6/29/2017,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW < MONDAY LOW,False,6/29/2017,Thursday,9575.3,2017-06-29 12:13:00+05:30,6/30/2017,Friday,9535.55,2017-06-30 15:27:00+05:30,9453.0,2017-06-30 09:28:00+05:30,7/3/2017,Monday,9672.65,9543.85,2017-07-03 09:25:00+05:30,0.287861326,-0.287861326,121300.6188,-0.0028786132599999997
105,7/6/2017,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW < MONDAY LOW,False,7/6/2017,Thursday,9700.6,2017-07-06 14:51:00+05:30,7/7/2017,Friday,9684.0,2017-07-07 14:19:00+05:30,9642.9,2017-07-07 10:05:00+05:30,7/10/2017,Monday,9623.9,9668.1,2017-07-10 09:53:00+05:30,0.659397314,-0.659397314,120500.7658,-0.00659397314
106,7/17/2017,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,7/17/2017,Monday,9928.2,2017-07-17 14:52:00+05:30,7/19/2017,Wednesday,9904.65,2017-07-19 15:28:00+05:30,9851.8,2017-07-19 09:28:00+05:30,7/20/2017,Thursday,9897.25,9863.6,2017-07-20 12:57:00+05:30,-0.496965787,0.496965787,121099.6134,0.00496965787
107,7/27/2017,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW < MONDAY LOW,False,7/27/2017,Thursday,10114.75,2017-07-27 11:29:00+05:30,7/28/2017,Friday,10025.85,2017-07-28 15:23:00+05:30,9944.75,2017-07-28 13:41:00+05:30,7/31/2017,Monday,9981.7,10018.0,2017-07-31 09:16:00+05:30,0.421038995,-0.421038995,120589.7368,-0.004210389950000001
108,8/3/2017,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW < MONDAY LOW,False,8/3/2017,Thursday,10081.15,2017-08-03 09:15:00+05:30,8/4/2017,Friday,10075.15,2017-08-04 15:23:00+05:30,9988.5,2017-08-04 10:46:00+05:30,8/7/2017,Monday,10085.75,10046.4,2017-08-07 15:29:00+05:30,-0.250129035,0.250129035,120891.3667,0.00250129035
109,8/7/2017,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,8/7/2017,Monday,10087.8,2017-08-07 09:30:00+05:30,8/9/2017,Wednesday,9969.2,2017-08-09 10:17:00+05:30,9893.85,2017-08-09 15:23:00+05:30,8/10/2017,Thursday,10081.15,9777.65,2017-08-10 14:58:00+05:30,-0.231442795,0.231442795,121171.1611,0.00231442795
110,8/10/2017,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW < MONDAY LOW,False,8/10/2017,Thursday,9891.9,2017-08-10 11:10:00+05:30,8/11/2017,Friday,9771.55,2017-08-11 12:06:00+05:30,9687.0,2017-08-11 14:21:00+05:30,8/14/2017,Monday,10087.8,9754.55,2017-08-14 09:15:00+05:30,0.359787817,-0.359787817,120735.202,-0.0035978781700000003
111,8/17/2017,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,8/17/2017,Thursday,9947.6,2017-08-17 09:15:00+05:30,8/18/2017,Friday,9865.95,2017-08-18 09:15:00+05:30,9783.9,2017-08-18 13:30:00+05:30,8/21/2017,Monday,9817.75,9740.25,2017-08-21 15:16:00+05:30,-1.143523329,1.143523329,122115.8372,0.01143523329
112,8/21/2017,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,8/21/2017,Monday,9884.15,2017-08-21 09:35:00+05:30,8/23/2017,Wednesday,9857.75,2017-08-23 15:05:00+05:30,9788.4,2017-08-23 09:33:00+05:30,8/24/2017,Thursday,9947.6,9849.1,2017-08-24 09:50:00+05:30,-0.156863539,0.156863539,122307.3924,0.00156863539
113,8/28/2017,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,8/28/2017,Monday,9925.6,2017-08-28 12:22:00+05:30,8/30/2017,Wednesday,9909.45,2017-08-30 12:23:00+05:30,9850.8,2017-08-30 09:16:00+05:30,8/31/2017,Thursday,9881.2,9857.35,2017-08-31 11:29:00+05:30,0.101961497,-0.101961497,122182.686,-0.0010196149699999999
114,9/4/2017,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,9/4/2017,Monday,9984.15,2017-09-04 09:15:00+05:30,9/6/2017,Wednesday,9931.5,2017-09-06 14:35:00+05:30,9889.1,2017-09-06 09:35:00+05:30,9/7/2017,Thursday,9924.8,9917.35,2017-09-07 12:08:00+05:30,-0.219689619,0.219689619,122451.1087,0.00219689619
115,9/7/2017,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW < MONDAY LOW,False,9/7/2017,Thursday,9964.5,2017-09-07 09:23:00+05:30,9/8/2017,Friday,9963.6,2017-09-08 09:27:00+05:30,9913.55,2017-09-08 14:30:00+05:30,9/11/2017,Monday,9984.15,9971.75,2017-09-11 09:15:00+05:30,0.342968887,-0.342968887,122031.1395,-0.00342968887
116,9/14/2017,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW < MONDAY LOW,False,9/14/2017,Thursday,10126.3,2017-09-14 09:46:00+05:30,9/15/2017,Friday,10114.8,2017-09-15 14:56:00+05:30,10044.1,2017-09-15 11:36:00+05:30,9/18/2017,Monday,10028.35,10133.1,2017-09-18 09:15:00+05:30,0.210202209,-0.210202209,121774.6273,-0.00210202209
117,9/18/2017,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,9/18/2017,Monday,10171.5,2017-09-18 14:10:00+05:30,9/20/2017,Wednesday,10170.05,2017-09-20 09:17:00+05:30,10134.55,2017-09-20 13:29:00+05:30,9/21/2017,Thursday,10126.3,10058.6,2017-09-21 10:23:00+05:30,-0.157797152,0.157797152,121966.7842,0.00157797152
118,9/21/2017,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,9/21/2017,Thursday,10158.9,2017-09-21 09:29:00+05:30,9/22/2017,Friday,10094.35,2017-09-22 09:15:00+05:30,9954.65,2017-09-22 15:25:00+05:30,9/25/2017,Monday,10171.5,9816.4,2017-09-25 14:06:00+05:30,-0.848385056,0.848385056,123001.5322,0.00848385056
119,9/25/2017,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,9/25/2017,Monday,9960.1,2017-09-25 09:15:00+05:30,9/27/2017,Wednesday,9920.6,2017-09-27 09:15:00+05:30,9714.9,2017-09-27 15:16:00+05:30,9/28/2017,Thursday,10158.9,9688.4,2017-09-28 09:38:00+05:30,0.244443531,-0.244443531,122700.8629,-0.00244443531
120,10/16/2017,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,10/16/2017,Monday,10242.95,2017-10-16 09:41:00+05:30,10/18/2017,Wednesday,10236.3,2017-10-18 14:02:00+05:30,10176.1,2017-10-18 11:54:00+05:30,10/19/2017,Thursday,10104.05,10124.15,2017-10-19 19:29:00+05:30,-0.826612212,0.826612212,123715.1232,0.00826612212
121,11/6/2017,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,11/6/2017,Monday,10490.4,2017-11-06 13:40:00+05:30,11/8/2017,Wednesday,10383.85,2017-11-08 09:27:00+05:30,10286.7,2017-11-08 15:05:00+05:30,11/9/2017,Thursday,10452.65,10267.25,2017-11-09 12:56:00+05:30,-0.328710788,0.328710788,124121.7882,0.0032871078799999996
122,11/9/2017,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,11/9/2017,Thursday,10368.3,2017-11-09 09:22:00+05:30,11/10/2017,Friday,10344.5,2017-11-10 15:25:00+05:30,10254.25,2017-11-10 14:59:00+05:30,11/13/2017,Monday,10490.4,10216.95,2017-11-13 15:16:00+05:30,-0.962991668,0.962991668,125317.0706,0.00962991668
123,11/13/2017,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,11/13/2017,Monday,10334.0,2017-11-13 09:18:00+05:30,11/15/2017,Wednesday,10175.3,2017-11-15 09:15:00+05:30,10094.2,2017-11-15 14:42:00+05:30,11/16/2017,Thursday,10368.3,10139.25,2017-11-16 09:47:00+05:30,0.773670577,-0.773670577,124347.5293,-0.0077367057699999995
124,11/27/2017,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,11/27/2017,Monday,10406.8,2017-11-27 15:16:00+05:30,11/29/2017,Wednesday,10392.3,2017-11-29 13:37:00+05:30,10346.55,2017-11-29 15:26:00+05:30,11/30/2017,Thursday,10374.15,10212.25,2017-11-30 15:27:00+05:30,-0.999254793,0.999254793,125590.078,0.00999254793
125,11/30/2017,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,11/30/2017,Thursday,10332.7,2017-11-30 09:15:00+05:30,12/1/2017,Friday,10272.6,2017-12-01 09:21:00+05:30,10111.05,2017-12-01 15:21:00+05:30,12/4/2017,Monday,10406.8,10095.85,2017-12-04 09:24:00+05:30,-0.365108771,0.365108771,126048.6184,0.00365108771
126,12/4/2017,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,12/4/2017,Monday,10175.5,2017-12-04 09:15:00+05:30,12/6/2017,Wednesday,10104.15,2017-12-06 09:43:00+05:30,10036.45,2017-12-06 15:10:00+05:30,12/7/2017,Thursday,10332.7,10062.0,2017-12-07 09:19:00+05:30,1.085611793,-1.085611793,124680.2197,-0.010856117929999999
127,12/11/2017,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,12/11/2017,Monday,10328.85,2017-12-11 15:19:00+05:30,12/13/2017,Wednesday,10296.3,2017-12-13 12:10:00+05:30,10169.95,2017-12-13 14:58:00+05:30,12/14/2017,Thursday,10182.35,10141.8,2017-12-14 12:33:00+05:30,0.288876072,-0.288876072,124320.0484,-0.00288876072
128,1/1/2018,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,1/1/2018,Monday,10537.8,2018-01-01 10:36:00+05:30,1/3/2018,Wednesday,10503.5,2018-01-03 10:00:00+05:30,10429.9,2018-01-03 14:45:00+05:30,1/4/2018,Thursday,10534.45,10441.5,2018-01-04 09:22:00+05:30,0.343381665,-0.343381665,123893.1561,-0.00343381665
129,1/29/2018,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,1/29/2018,Monday,11171.3,2018-01-29 13:30:00+05:30,1/31/2018,Wednesday,11058.15,2018-01-31 09:31:00+05:30,10981.65,2018-01-31 14:04:00+05:30,2/1/2018,Thursday,11095.6,10879.35,2018-02-01 12:47:00+05:30,-0.216849034,0.216849034,124161.8172,0.00216849034
130,2/1/2018,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,2/1/2018,Thursday,11117.0,2018-02-01 13:41:00+05:30,2/2/2018,Friday,10954.8,2018-02-02 09:19:00+05:30,10740.2,2018-02-02 15:28:00+05:30,2/5/2018,Monday,11171.3,10588.3,2018-02-05 09:15:00+05:30,0.815235329,-0.815235329,123149.6062,-0.008152353289999999
131,2/5/2018,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,2/5/2018,Monday,10702.4,2018-02-05 12:50:00+05:30,2/7/2018,Wednesday,10612.15,2018-02-07 09:15:00+05:30,10447.6,2018-02-07 15:23:00+05:30,2/8/2018,Thursday,11117.0,10480.05,2018-02-08 09:16:00+05:30,0.578029187,-0.578029187,122437.7656,-0.005780291870000001
132,2/8/2018,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW < MONDAY LOW,False,2/8/2018,Thursday,10637.65,2018-02-08 13:41:00+05:30,2/9/2018,Friday,10480.0,2018-02-09 14:22:00+05:30,10400.45,2018-02-09 11:22:00+05:30,2/12/2018,Monday,10702.4,10485.7,2018-02-12 09:55:00+05:30,0.16067388,-0.16067388,122241.0401,-0.0016067388
133,2/15/2018,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,2/15/2018,Thursday,10617.85,2018-02-15 13:00:00+05:30,2/16/2018,Friday,10612.4,2018-02-16 09:17:00+05:30,10435.5,2018-02-16 14:51:00+05:30,2/19/2018,Monday,10555.3,10303.3,2018-02-19 14:27:00+05:30,-0.962446014,0.962446014,123417.5441,0.009624460139999999
134,2/19/2018,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,2/19/2018,Monday,10488.9,2018-02-19 09:15:00+05:30,2/21/2018,Wednesday,10426.0,2018-02-21 09:15:00+05:30,10349.8,2018-02-21 09:48:00+05:30,2/22/2018,Thursday,10617.85,10341.6,2018-02-22 09:15:00+05:30,0.226474863,-0.226474863,123138.0344,-0.00226474863
135,2/26/2018,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,2/26/2018,Monday,10592.7,2018-02-26 14:52:00+05:30,2/28/2018,Wednesday,10535.15,2018-02-28 14:54:00+05:30,10462.1,2018-02-28 09:26:00+05:30,3/1/2018,Thursday,10397.45,10448.6,2018-03-01 15:29:00+05:30,-0.286260908,0.286260908,123490.5304,0.00286260908
136,3/5/2018,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,3/5/2018,Monday,10428.3,2018-03-05 09:15:00+05:30,3/7/2018,Wednesday,10243.2,2018-03-07 10:01:00+05:30,10141.55,2018-03-07 15:10:00+05:30,3/8/2018,Thursday,10525.3,10146.65,2018-03-08 10:40:00+05:30,0.196745381,-0.196745381,123247.5685,-0.00196745381
137,3/12/2018,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,3/12/2018,Monday,10433.15,2018-03-12 15:16:00+05:30,3/14/2018,Wednesday,10419.9,2018-03-14 15:28:00+05:30,10336.65,2018-03-14 12:25:00+05:30,3/15/2018,Thursday,10269.9,10346.25,2018-03-15 15:27:00+05:30,-0.511270536,0.511270536,123877.697,0.005112705360000001
138,3/15/2018,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,3/15/2018,Thursday,10419.9,2018-03-15 10:05:00+05:30,3/16/2018,Friday,10345.15,2018-03-16 09:15:00+05:30,10181.4,2018-03-16 15:13:00+05:30,3/19/2018,Monday,10433.15,10076.7,2018-03-19 15:12:00+05:30,-1.188407641,1.188407641,125349.869,0.01188407641
139,3/22/2018,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW < MONDAY LOW,False,3/22/2018,Thursday,10207.85,2018-03-22 09:38:00+05:30,3/23/2018,Friday,10027.0,2018-03-23 13:36:00+05:30,9952.1,2018-03-23 12:19:00+05:30,3/26/2018,Monday,10224.1,9958.8,2018-03-26 10:38:00+05:30,1.51814719,-1.51814719,123446.8735,-0.0151814719
140,4/23/2018,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,4/23/2018,Monday,10638.05,2018-04-23 13:42:00+05:30,4/25/2018,Wednesday,10612.4,2018-04-25 09:15:00+05:30,10536.75,2018-04-25 14:38:00+05:30,4/26/2018,Thursday,10572.15,10559.8,2018-04-26 11:55:00+05:30,0.274406083,-0.274406083,123108.1278,-0.00274406083
141,5/3/2018,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW < MONDAY LOW,False,5/3/2018,Thursday,10720.15,2018-05-03 09:15:00+05:30,5/4/2018,Friday,10700.45,2018-05-04 09:15:00+05:30,10601.7,2018-05-04 14:47:00+05:30,5/7/2018,Monday,10758.9,10635.7,2018-05-07 09:37:00+05:30,0.653327889,-0.653327889,122303.8281,-0.006533278890000001
142,5/14/2018,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,5/14/2018,Monday,10834.55,2018-05-14 10:31:00+05:30,5/16/2018,Wednesday,10790.15,2018-05-16 13:21:00+05:30,10699.95,2018-05-16 10:12:00+05:30,5/17/2018,Thursday,10785.15,10665.05,2018-05-17 15:17:00+05:30,-0.909462118,0.909462118,123416.135,0.00909462118
143,5/17/2018,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,5/17/2018,Thursday,10775.6,2018-05-17 09:15:00+05:30,5/18/2018,Friday,10672.0,2018-05-18 09:15:00+05:30,10589.35,2018-05-18 15:05:00+05:30,5/21/2018,Monday,10834.55,10505.9,2018-05-21 14:30:00+05:30,-0.907532472,0.907532472,124536.1765,0.00907532472
144,5/21/2018,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,5/21/2018,Monday,10620.6,2018-05-21 09:15:00+05:30,5/23/2018,Wednesday,10533.3,2018-05-23 09:21:00+05:30,10420.8,2018-05-23 15:14:00+05:30,5/24/2018,Thursday,10775.6,10420.25,2018-05-24 10:02:00+05:30,0.654572211,-0.654572211,123720.9973,-0.00654572211
145,5/28/2018,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,5/28/2018,Monday,10709.5,2018-05-28 14:48:00+05:30,5/30/2018,Wednesday,10648.55,2018-05-30 13:13:00+05:30,10558.75,2018-05-30 09:31:00+05:30,5/31/2018,Thursday,10534.7,10620.7,2018-05-31 10:15:00+05:30,0.579188574,-0.579188574,123004.4195,-0.00579188574
146,6/4/2018,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,6/4/2018,Monday,10769.05,2018-06-04 09:15:00+05:30,6/6/2018,Wednesday,10697.8,2018-06-06 15:01:00+05:30,10588.4,2018-06-06 09:29:00+05:30,6/7/2018,Thursday,10763.55,10722.6,2018-06-07 09:15:00+05:30,0.369313413,-0.369313413,122550.1476,-0.0036931341299999997
147,6/7/2018,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW < MONDAY LOW,False,6/7/2018,Thursday,10817.5,2018-06-07 13:28:00+05:30,6/8/2018,Friday,10779.3,2018-06-08 15:05:00+05:30,10709.55,2018-06-08 12:18:00+05:30,6/11/2018,Monday,10769.05,10777.35,2018-06-11 15:15:00+05:30,0.000927485,-0.000927485,122549.011,-9.27485e-06
148,6/18/2018,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,6/18/2018,Monday,10830.2,2018-06-18 09:15:00+05:30,6/20/2018,Wednesday,10781.3,2018-06-20 14:59:00+05:30,10725.2,2018-06-20 10:08:00+05:30,6/21/2018,Thursday,10832.9,10726.05,2018-06-21 14:51:00+05:30,-0.615259357,0.615259357,123303.0053,0.00615259357
149,6/25/2018,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,6/25/2018,Monday,10830.7,2018-06-25 09:51:00+05:30,6/27/2018,Wednesday,10785.5,2018-06-27 09:15:00+05:30,10652.7,2018-06-27 15:17:00+05:30,6/28/2018,Thursday,10808.95,10558.25,2018-06-28 14:34:00+05:30,-0.627532643,0.627532643,124076.7719,0.00627532643
150,7/12/2018,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,7/12/2018,Thursday,11078.1,2018-07-12 12:01:00+05:30,7/13/2018,Friday,11071.15,2018-07-13 09:35:00+05:30,10999.95,2018-07-13 10:55:00+05:30,7/16/2018,Monday,10860.15,10926.55,2018-07-16 15:04:00+05:30,-0.710140258,0.710140258,124957.891,0.00710140258
151,8/9/2018,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,8/9/2018,Thursday,11495.1,2018-08-09 09:15:00+05:30,8/10/2018,Friday,11477.7,2018-08-10 09:15:00+05:30,11420.55,2018-08-10 15:28:00+05:30,8/13/2018,Monday,11427.5,11340.75,2018-08-13 09:47:00+05:30,-0.054971151,0.054971151,125026.5818,0.0005497115100000001
152,8/23/2018,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW < MONDAY LOW,False,8/23/2018,Thursday,11620.7,2018-08-23 09:15:00+05:30,8/24/2018,Friday,11604.45,2018-08-24 09:37:00+05:30,11532.75,2018-08-24 12:55:00+05:30,8/27/2018,Monday,11565.1,11603.95,2018-08-27 09:15:00+05:30,0.783656518,-0.783656518,124046.8028,-0.00783656518
153,9/3/2018,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW < THURSDAY LOW,False,9/3/2018,Monday,11751.8,2018-09-03 09:15:00+05:30,9/5/2018,Wednesday,11542.1,2018-09-05 09:18:00+05:30,11393.9,2018-09-05 14:12:00+05:30,9/6/2018,Thursday,11698.05,11436.3,2018-09-06 12:59:00+05:30,0.043424829,-0.043424829,123992.9357,-0.00043424828999999996
154,9/24/2018,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,9/24/2018,Monday,11167.75,2018-09-24 09:15:00+05:30,9/26/2018,Wednesday,11145.55,2018-09-26 09:15:00+05:30,10993.3,2018-09-26 13:01:00+05:30,9/27/2018,Thursday,11561.95,10953.65,2018-09-27 14:57:00+05:30,-0.84703695,0.84703695,125043.2017,0.0084703695
155,9/27/2018,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,9/27/2018,Thursday,11089.45,2018-09-27 09:36:00+05:30,9/28/2018,Friday,11033.45,2018-09-28 09:15:00+05:30,10850.35,2018-09-28 14:58:00+05:30,10/1/2018,Monday,11167.75,10822.85,2018-10-01 11:45:00+05:30,0.7657192,-0.7657192,124085.7219,-0.007657192
156,10/1/2018,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,10/1/2018,Monday,11035.45,2018-10-01 15:24:00+05:30,10/3/2018,Wednesday,10988.3,2018-10-03 12:16:00+05:30,10844.3,2018-10-03 15:28:00+05:30,10/4/2018,Thursday,11089.45,10551.85,2018-10-04 15:28:00+05:30,-1.87824858,1.87824858,126416.3602,0.0187824858
157,10/4/2018,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW > MONDAY LOW,True,10/4/2018,Thursday,10754.7,2018-10-04 09:15:00+05:30,10/5/2018,Friday,10540.1,2018-10-05 09:23:00+05:30,10263.55,2018-10-05 15:29:00+05:30,10/8/2018,Monday,11035.45,10198.8,2018-10-08 14:29:00+05:30,0.413185065,-0.413185065,125894.0267,-0.00413185065
158,10/22/2018,Monday,MONDAY HIGH > WEDNESDAY HIGH,WEDNESDAY LOW > THURSDAY LOW,True,10/22/2018,Monday,10405.85,2018-10-22 09:15:00+05:30,10/24/2018,Wednesday,10288.75,2018-10-24 09:15:00+05:30,10128.4,2018-10-24 14:24:00+05:30,10/25/2018,Thursday,10335.6,10079.35,2018-10-25 10:43:00+05:30,0.041933686,-0.041933686,125841.2347,-0.00041933686
159,10/25/2018,Thursday,THURSDAY HIGH > FRIDAY HIGH,FRIDAY LOW < MONDAY LOW,False,10/25/2018,Thursday,10166.6,2018-10-25 13:38:00+05:30,10/26/2018,Friday,10127.95,2018-10-26 12:23:00+05:30,10007.45,2018-10-26 09:39:00+05:30,10/29/2018,Monday,10405.85,10020.4,2018-10-29 09:19:00+05:30,1.69625227,-1.69625227,123706.6499,-0.0169625227
