,date,stock,entry,exit,qty,entry_time,exit_time,pnl,capital,pnl_pct
2155,2018-03-19,GRAVITA,171.0,166.1,198534,09:16:00,15:10:00,972816.6000000011,42436734.62000007,0.02865497076023395
2156,2018-03-19,SHRIRAMFIN,282.85,272.8,120026,09:16:00,15:10:00,1206261.3000000014,42436734.62000007,0.03553120028283546
2157,2018-03-19,KIRLOSENG,367.5,354.8,92379,09:16:00,15:10:00,1173213.2999999989,42436734.62000007,0.034557823129251666
2158,2018-03-20,CYIENT,639.0,638.0,151014,09:16:00,15:10:00,151014.0,48249126.320000075,0.001564945226917058
2159,2018-03-21,MARICO,321.2,326.0,301370,09:16:00,15:10:00,-1446576.0000000035,48400140.320000075,-0.014943960149439637
2160,2018-03-22,JUBLFOOD,222.65,227.55,168708,09:16:00,15:10:00,-826669.200000001,46953564.320000075,-0.022007635302043593
2161,2018-03-22,CYIENT,662.2,660.0,56724,09:16:00,15:10:00,124792.80000000258,46953564.320000075,0.003322259136212693
2162,2018-03-22,SRF,391.8,388.4,95872,09:16:00,15:10:00,325964.80000000325,46953564.320000075,0.008677896886166499
2163,2018-03-27,BALKRISIND,1124.9,1090.8,33124,09:16:00,15:10:00,1129528.4000000046,46577652.72000008,0.030313805671615374
2164,2018-03-27,EXIDEIND,224.95,220.9,165646,09:16:00,15:10:00,670866.2999999971,46577652.72000008,0.01800400088908639
2165,2018-03-27,PNCINFRA,164.25,171.0,226862,09:16:00,15:10:00,-1531318.5,46577652.72000008,-0.0410958904109589
2166,2018-03-27,IEX,51.1,51.15,729200,09:16:00,15:10:00,-36459.999999997926,46577652.72000008,-0.0009784735812132517
2167,2018-03-28,BAJFINANCE,1770.45,1765.0,21151,09:16:00,15:10:00,115272.95000000096,46810268.920000084,0.003078313423141035
2168,2018-03-28,HONAUT,16671.8,16999.9,2246,09:16:00,15:10:00,-736912.6000000049,46810268.920000084,-0.019679938578917824
2169,2018-03-28,AEGISLOG,262.8,258.5,142497,09:16:00,15:10:00,612737.1000000016,46810268.920000084,0.01636225266362257
2170,2018-03-28,SRF,400.0,389.5,93620,09:16:00,15:10:00,983010.0,46810268.920000084,0.02625
2171,2018-03-28,UPL,468.85,465.45,79872,09:16:00,15:10:00,271564.8000000027,46810268.920000084,0.007251786285592479
2172,2018-04-02,AUBANK,313.95,320.9,122455,09:16:00,15:10:00,-851062.2499999986,48055941.170000084,-0.02213728300684819
2173,2018-04-02,INDUSINDBK,1802.05,1803.0,21333,09:16:00,15:10:00,-20266.35000000097,48055941.170000084,-0.000527177381315749
2174,2018-04-02,FSL,53.95,54.3,712599,09:16:00,15:10:00,-249409.64999999595,48055941.170000084,-0.006487488415199153
2175,2018-04-02,IRB,22.8,22.8,1686173,09:16:00,15:10:00,0.0,48055941.170000084,0.0
2176,2018-04-02,APOLLOTYRE,276.6,277.35,138990,09:16:00,15:10:00,-104242.5,48055941.170000084,-0.0027114967462039045
2177,2018-04-03,PIIND,900.0,897.0,41627,09:16:00,15:10:00,124881.0,46830960.42000009,0.0033333333333333335
2178,2018-04-03,PCBL,118.5,119.7,316158,09:16:00,15:10:00,-379389.6000000009,46830960.42000009,-0.010126582278481037
2179,2018-04-03,BAJFINANCE,1824.65,1835.55,20532,09:16:00,15:10:00,-223798.7999999972,46830960.42000009,-0.0059737483901021364
2180,2018-04-03,MARUTI,9043.2,9026.45,4142,09:16:00,15:10:00,69378.5,46830960.42000009,0.0018522204529370133
2181,2018-04-03,FSL,54.8,57.3,683663,09:16:00,15:10:00,-1709157.5,46830960.42000009,-0.04562043795620438
2182,2018-04-04,M&M,771.65,755.8,46355,09:16:00,15:10:00,734726.750000001,44712874.02000009,0.0205404004406143
2183,2018-04-04,SKFINDIA,1799.95,1794.95,19872,09:16:00,15:10:00,99360.0,44712874.02000009,0.0027778549404150117
2184,2018-04-05,KEC,413.1,413.55,88205,09:16:00,15:10:00,-39692.249999998996,45546960.77000009,-0.0010893246187363558
2185,2018-04-05,RENUKA,15.6,15.5,2335741,09:16:00,15:10:00,233574.09999999916,45546960.77000009,0.0064102564102563875
2186,2018-04-05,INDIGO,1417.75,1451.25,25700,09:16:00,15:10:00,-860950.0,45546960.77000009,-0.023628989596191148
2187,2018-04-06,ITI,127.1,127.4,282485,09:16:00,15:10:00,-84745.50000000322,44879892.620000094,-0.0023603461841070917
2188,2018-04-06,PEL,2377.7,2497.1,15100,09:16:00,15:10:00,-1802940.0000000014,44879892.620000094,-0.05021659586995841
2189,2018-04-06,3MINDIA,20750.0,20730.0,1730,09:16:00,15:10:00,34600.0,44879892.620000094,0.0009638554216867469
2190,2018-04-06,MOTHERSON,134.4,136.9,267142,09:16:00,15:10:00,-667855.0,44879892.620000094,-0.018601190476190476
2191,2018-04-06,BAJAJFINSV,547.5,549.9,65577,09:16:00,15:10:00,-157384.7999999985,44879892.620000094,-0.0043835616438355745
2192,2018-04-09,TORNTPHARM,665.1,650.25,50761,09:16:00,15:10:00,753800.8500000011,42201567.32000009,0.022327469553450642
2193,2018-04-09,LUPIN,814.8,794.6,41435,09:16:00,15:10:00,836986.9999999972,42201567.32000009,0.024791359842906154
2194,2018-04-09,PRESTIGE,313.3,313.5,107760,09:16:00,15:10:00,-21551.999999998774,42201567.32000009,-0.000638365783593963
2195,2018-04-10,ABCAPITAL,160.6,159.75,218036,09:16:00,15:10:00,185330.59999999875,43770803.17000009,0.00529265255292649
2196,2018-04-10,TATAINVEST,784.9,784.05,44612,09:16:00,15:10:00,37920.200000001016,43770803.17000009,0.0010829405019748028
2197,2018-04-10,RENUKA,15.7,15.65,2230359,09:16:00,15:10:00,111517.94999999763,43770803.17000009,0.0031847133757961104
2198,2018-04-10,DMART,1450.85,1488.85,24135,09:16:00,15:10:00,-917130.0,43770803.17000009,-0.02619154288865148
2199,2018-04-11,IPCALAB,342.5,346.75,100878,09:16:00,15:10:00,-428731.5,43188441.92000009,-0.012408759124087591
2200,2018-04-11,RAYMOND,1032.0,1038.45,33479,09:16:00,15:10:00,-215939.55000000153,43188441.92000009,-0.006250000000000044
2201,2018-04-11,ADANIPORTS,384.45,378.05,89870,09:16:00,15:10:00,575167.9999999979,43188441.92000009,0.016647158278059508
2202,2018-04-12,ONGC,174.0,172.0,198247,09:16:00,15:10:00,396494.0,43118938.87000009,0.011494252873563218
2203,2018-04-12,NATIONALUM,74.22,74.8,464768,09:16:00,15:10:00,-269565.4399999992,43118938.87000009,-0.007814605227701405
2204,2018-04-12,SUNPHARMA,519.0,516.1,66464,09:16:00,15:10:00,192745.5999999985,43118938.87000009,0.005587668593448896
2205,2018-04-13,UBL,1043.6,1037.6,33299,09:16:00,15:10:00,199794.0,43438613.03000008,0.005749329244921426
2206,2018-04-13,TATAELXSI,1080.6,1075.85,32158,09:16:00,15:10:00,152750.5,43438613.03000008,0.004395706089209699
2207,2018-04-13,GODREJIND,578.65,575.5,60055,09:16:00,15:10:00,189173.24999999863,43438613.03000008,0.005443705175840279
2208,2018-04-13,PVRINOX,1306.4,1294.4,26600,09:16:00,15:10:00,319200.0,43438613.03000008,0.009185548071034904
2209,2018-04-13,NATIONALUM,75.93,75.24,457670,09:16:00,15:10:00,315792.30000000546,43438613.03000008,0.009087317265902962
2210,2018-04-16,ZENSARTECH,203.0,202.3,879119,09:16:00,15:10:00,615383.29999999,44615323.08000009,0.0034482758620689095
2211,2018-04-17,FINPIPE,132.0,131.25,274125,09:16:00,15:10:00,205593.75,45230706.38000008,0.005681818181818182
2212,2018-04-17,AARTIIND,318.75,324.75,113520,09:16:00,15:10:00,-681120.0,45230706.38000008,-0.018823529411764704
2213,2018-04-17,CIPLA,581.8,580.0,62194,09:16:00,15:10:00,111949.19999999717,45230706.38000008,0.0030938466827087566
2214,2018-04-17,GAEL,71.5,70.8,506077,09:16:00,15:10:00,354253.9000000014,45230706.38000008,0.00979020979020983
2215,2018-04-17,WHIRLPOOL,1593.4,1597.85,22709,09:16:00,15:10:00,-101055.04999999587,45230706.38000008,-0.0027927701769799285
2216,2018-04-18,WHIRLPOOL,1610.0,1580.25,22420,09:16:00,15:10:00,666995.0,45120328.18000008,0.01847826086956522
2217,2018-04-18,CRISIL,1973.05,1942.0,18294,09:16:00,15:10:00,568028.6999999991,45120328.18000008,0.01573705684093153
2218,2018-04-19,JSL,101.8,103.9,364285,09:16:00,15:10:00,-764998.5000000031,46355351.880000085,-0.020628683693516784
2219,2018-04-19,VGUARD,244.3,246.0,151798,09:16:00,15:10:00,-258056.5999999983,46355351.880000085,-0.0069586573884567685
2220,2018-04-19,AARTIIND,335.1,328.65,110666,09:16:00,15:10:00,713795.7000000051,46355351.880000085,0.019247985675917772
2221,2018-04-19,POWERGRID,112.0,113.75,331109,09:16:00,15:10:00,-579440.75,46355351.880000085,-0.015625
2222,2018-04-20,BDL,207.0,208.0,175716,09:16:00,15:10:00,-175716.0,45466651.730000086,-0.004830917874396135
2223,2018-04-20,BLS,37.85,38.65,960986,09:16:00,15:10:00,-768788.7999999973,45466651.730000086,-0.02113606340819015
2224,2018-04-20,GODREJPROP,787.4,779.65,46194,09:16:00,15:10:00,358003.5,45466651.730000086,0.00984251968503937
2225,2018-04-20,APOLLOHOSP,1124.25,1133.0,32353,09:16:00,15:10:00,-283088.75,45466651.730000086,-0.00778296642205915
2226,2018-04-23,SONATSOFTW,130.1,133.5,274232,09:16:00,15:10:00,-932388.8000000016,44597061.68000009,-0.02613374327440435
2227,2018-04-23,APARINDS,788.0,785.0,45276,09:16:00,15:10:00,135828.0,44597061.68000009,0.0038071065989847717
2228,2018-04-23,WIPRO,110.2,109.15,323753,09:16:00,15:10:00,339940.6499999991,44597061.68000009,0.009528130671506325
2229,2018-04-24,ZENSARTECH,217.8,231.2,162132,09:16:00,15:10:00,-2172568.799999996,44140441.53000008,-0.061524334251606874
2230,2018-04-24,TITAGARH,122.7,119.05,287794,09:16:00,15:10:00,1050448.1000000017,44140441.53000008,0.02974735126324373
2231,2018-04-25,TATAINVEST,855.0,847.2,40251,09:16:00,15:10:00,313957.7999999982,43018320.83000009,0.009122807017543807
2232,2018-04-26,AEGISLOG,292.5,285.0,118515,09:16:00,15:10:00,888862.5,43332278.630000085,0.02564102564102564
2233,2018-04-26,GRAVITA,192.0,189.3,180551,09:16:00,15:10:00,487487.699999998,43332278.630000085,0.014062499999999941
2234,2018-04-27,ASAHIINDIA,364.55,363.0,98112,09:16:00,15:10:00,152073.6000000011,44708628.83000008,0.00425181730901114
2235,2018-04-27,SHRIRAMFIN,324.85,317.6,110102,09:16:00,15:10:00,798239.5,44708628.83000008,0.02231799291980914
2236,2018-04-27,APARINDS,810.4,786.2,44134,09:16:00,15:10:00,1068042.799999997,44708628.83000008,0.029861796643632692
2237,2018-04-30,PVRINOX,1433.55,1413.55,26076,09:16:00,15:10:00,521520.0,46726984.73000008,0.013951379442642391
2238,2018-04-30,YESBANK,352.15,363.2,106152,09:16:00,15:10:00,-1172979.6000000013,46726984.73000008,-0.03137867386057081
2239,2018-04-30,DLF,224.5,223.3,166510,09:16:00,15:10:00,199811.9999999981,46726984.73000008,0.005345211581291709
2240,2018-04-30,ADANIPORTS,406.0,407.15,92072,09:16:00,15:10:00,-105882.79999999791,46726984.73000008,-0.00283251231527088
2241,2018-05-02,ADANIPORTS,408.75,402.1,90362,09:16:00,15:10:00,600907.299999998,46169454.33000008,0.01626911314984704
2242,2018-05-02,ASTRAZEN,1060.0,1061.85,34844,09:16:00,15:10:00,-64461.39999999683,46169454.33000008,-0.0017452830188678387
2243,2018-05-02,BASF,2151.4,2165.0,17168,09:16:00,15:10:00,-233484.79999999845,46169454.33000008,-0.006321465092497866
2244,2018-05-02,SUNPHARMA,529.2,513.6,69795,09:16:00,15:10:00,1088802.0000000016,46169454.33000008,0.029478458049886663
2245,2018-05-03,FSL,64.55,63.5,589449,09:16:00,15:10:00,618921.4499999983,47561217.43000008,0.016266460108443025
2246,2018-05-03,KPIL,502.9,496.5,75659,09:16:00,15:10:00,484217.5999999983,47561217.43000008,0.012726188108967942
2247,2018-05-03,GODREJIND,611.75,601.0,62196,09:16:00,15:10:00,668607.0,47561217.43000008,0.017572537801389457
2248,2018-05-03,BASF,2179.2,2137.0,17460,09:16:00,15:10:00,736811.9999999969,47561217.43000008,0.01936490455212914
2249,2018-05-03,SIEMENS,840.15,806.95,45288,09:16:00,15:10:00,1503561.5999999968,47561217.43000008,0.039516752960780735
2250,2018-05-04,CUB,170.45,168.32,403428,09:16:00,15:10:00,859301.6399999982,51573337.08000007,0.012496333235552923
2251,2018-05-04,VBL,41.45,42.8,1658973,09:16:00,15:10:00,-2239613.5499999905,51573337.08000007,-0.032569360675512526
2252,2018-05-07,MAHABANK,14.75,14.55,2722333,09:16:00,15:10:00,544466.5999999981,50193025.170000084,0.013559322033898256
2253,2018-05-07,DIXON,728.8,735.55,55096,09:16:00,15:10:00,-371898.0,50193025.170000084,-0.00926180021953897
2254,2018-05-07,CROMPTON,250.0,248.0,160617,09:16:00,15:10:00,321234.0,50193025.170000084,0.008
2255,2018-05-08,ASTRAZEN,1131.9,1102.0,35824,09:16:00,15:10:00,1071137.6000000034,50686827.770000085,0.02641576110963874
2256,2018-05-08,NIACL,344.0,345.05,117876,09:16:00,15:10:00,-123769.80000000134,50686827.770000085,-0.0030523255813953818
2257,2018-05-08,FEDERALBNK,102.2,103.25,396765,09:16:00,15:10:00,-416603.2499999989,50686827.770000085,-0.010273972602739698
2258,2018-05-08,DIXON,738.45,735.0,54911,09:16:00,15:10:00,189442.9500000025,50686827.770000085,0.004671947999187549
2259,2018-05-09,CENTRALBK,72.0,71.6,571189,09:16:00,15:10:00,228475.60000000324,51407035.27000009,0.005555555555555635
2260,2018-05-09,FEDERALBNK,104.75,101.1,392607,09:16:00,15:10:00,1433015.5500000021,51407035.27000009,0.034844868735083585
2261,2018-05-09,NIACL,354.5,347.33,116010,09:16:00,15:10:00,831791.7000000018,51407035.27000009,0.020225669957686928
2262,2018-05-10,NIACL,350.15,343.35,123147,09:16:00,15:10:00,837399.5999999944,53900318.1200001,0.019420248464943467
2263,2018-05-10,TATAMOTORS,342.1,333.85,126045,09:16:00,15:10:00,1039871.25,53900318.1200001,0.024115755627009645
2264,2018-05-10,ICICIBANK,308.95,306.7,139570,09:16:00,15:10:00,314032.5,53900318.1200001,0.007282731833630037
2265,2018-05-10,TITAN,989.7,971.35,43569,09:16:00,15:10:00,799491.150000001,53900318.1200001,0.018540972011720745
2266,2018-05-11,FSL,72.15,70.9,630809,09:16:00,15:10:00,788511.25,56891112.620000094,0.017325017325017324
2267,2018-05-11,SAREGAMA,74.25,74.05,612968,09:16:00,15:10:00,122593.60000000174,56891112.620000094,0.002693602693602732
2268,2018-05-11,ONGC,178.5,177.45,254974,09:16:00,15:10:00,267722.7000000029,56891112.620000094,0.005882352941176535
2269,2018-05-14,SAREGAMA,76.7,79.3,605683,09:16:00,15:10:00,-1574775.7999999966,58069940.1700001,-0.033898305084745686
2270,2018-05-14,BPCL,180.9,181.3,256804,09:16:00,15:10:00,-102721.60000000146,58069940.1700001,-0.0022111663902708995
2271,2018-05-15,INDUSINDBK,1919.6,1918.3,23501,09:16:00,15:10:00,30551.29999999893,56392442.7700001,0.0006772244217545085
2272,2018-05-15,THERMAX,1170.05,1171.95,38557,09:16:00,15:10:00,-73258.30000000351,56392442.7700001,-0.0016238622281099877
2273,2018-05-15,VTL,250.6,251.6,180023,09:16:00,15:10:00,-180023.0,56392442.7700001,-0.0039904229848363925
2274,2018-05-16,POWERGRID,117.25,116.55,383247,09:16:00,15:10:00,268272.9000000011,56169712.77000009,0.005970149253731368
2275,2018-05-16,VTL,251.2,251.0,178884,09:16:00,15:10:00,35776.799999997966,56169712.77000009,0.0007961783439489994
2276,2018-05-16,ABBOTINDIA,6665.25,6831.45,6741,09:16:00,15:10:00,-1120354.1999999988,56169712.77000009,-0.024935298750984557
2277,2018-05-16,COLPAL,1158.2,1176.95,38797,09:16:00,15:10:00,-727443.75,56169712.77000009,-0.016188913831807976
2278,2018-05-17,SUNTV,984.05,981.5,44409,09:16:00,15:10:00,113242.94999999797,54625964.52000009,0.0025913317412732634
2279,2018-05-17,HEG,725.9,728.4,60202,09:16:00,15:10:00,-150505.0,54625964.52000009,-0.003444000551040088
2280,2018-05-17,PHOENIXLTD,343.55,343.0,127203,09:16:00,15:10:00,69961.65000000145,54625964.52000009,0.0016009314510260846
2281,2018-05-17,POONAWALLA,187.35,183.95,233257,09:16:00,15:10:00,793073.8000000013,54625964.52000009,0.018147851614625066
2282,2018-05-17,MPHASIS,1058.05,1071.35,41303,09:16:00,15:10:00,-549329.8999999982,54625964.52000009,-0.012570294409526917
2283,2018-05-18,NEWGEN,133.6,129.4,328756,09:16:00,15:10:00,1380775.1999999962,54902408.02000009,0.03143712574850291
2284,2018-05-18,RENUKA,15.85,15.75,2771099,09:16:00,15:10:00,277109.89999999903,54902408.02000009,0.006309148264984205
2285,2018-05-18,BAJAJFINSV,560.0,572.2,78432,09:16:00,15:10:00,-956870.4000000035,54902408.02000009,-0.021785714285714367
2286,2018-05-18,SOLARINDS,1117.0,1132.0,39321,09:16:00,15:10:00,-589815.0,54902408.02000009,-0.01342882721575649
2287,2018-05-18,GRAPHITE,817.7,789.95,53713,09:16:00,15:10:00,1490535.75,54902408.02000009,0.033936651583710405
2288,2018-05-21,AIAENG,1581.8,1544.0,28577,09:16:00,15:10:00,1080210.5999999987,56504143.47000009,0.023896826400303425
2289,2018-05-21,BRITANNIA,2807.35,2771.5,16101,09:16:00,15:10:00,577220.8499999986,56504143.47000009,0.012770050047197503
2290,2018-05-21,HINDUNILVR,1609.95,1580.05,28077,09:16:00,15:10:00,839502.3000000026,56504143.47000009,0.018572005341780856
2291,2018-05-21,TIMKEN,709.75,690.0,63689,09:16:00,15:10:00,1257857.75,56504143.47000009,0.027826699542092288
2292,2018-05-21,COLPAL,1227.95,1202.4,36812,09:16:00,15:10:00,940546.5999999983,56504143.47000009,0.020807036117105708
2293,2018-05-22,TRIVENI,43.3,43.9,2826765,09:16:00,15:10:00,-1696059.000000004,61199481.57000009,-0.013856812933025438
2294,2018-05-22,TCS,1780.8,1756.5,68732,09:16:00,15:10:00,1670187.5999999968,61199481.57000009,0.013645552560646874
2295,2018-05-23,RENUKA,15.95,15.85,3068268,09:16:00,15:10:00,306826.7999999989,61173610.170000084,0.006269592476489006
2296,2018-05-23,PIDILITIND,1121.25,1085.55,43646,09:16:00,15:10:00,1558162.200000002,61173610.170000084,0.03183946488294318
2297,2018-05-23,BALRAMCHIN,72.8,68.0,672237,09:16:00,15:10:00,3226737.599999998,61173610.170000084,0.0659340659340659
2298,2018-05-23,KEI,458.05,483.35,106841,09:16:00,15:10:00,-2703077.300000001,61173610.170000084,-0.0552341447440236
2299,2018-05-23,PERSISTENT,410.2,414.25,119304,09:16:00,15:10:00,-483181.20000000135,61173610.170000084,-0.009873232569478332
2300,2018-05-24,ASTRAZEN,1195.95,1180.55,52743,09:16:00,15:10:00,812242.2000000048,63079078.27000008,0.01287679250804807
2301,2018-05-24,UBL,1183.4,1177.0,53303,09:16:00,15:10:00,341139.20000000484,63079078.27000008,0.005408146019942615
2302,2018-05-24,SBIN,265.0,268.3,238034,09:16:00,15:10:00,-785512.2000000027,63079078.27000008,-0.012452830188679289
2303,2018-05-24,UNOMINDA,219.8,213.35,286983,09:16:00,15:10:00,1851040.350000005,63079078.27000008,0.029344858962693433
2304,2018-05-25,JUBLFOOD,268.8,265.9,194339,09:16:00,15:10:00,563583.1000000066,65297987.82000009,0.010788690476190603
2305,2018-05-25,ZENSARTECH,260.0,257.8,200916,09:16:00,15:10:00,442015.19999999774,65297987.82000009,0.008461538461538418
2306,2018-05-25,PERSISTENT,423.5,418.0,123349,09:16:00,15:10:00,678419.5,65297987.82000009,0.012987012987012988
2307,2018-05-25,TECHM,687.0,670.0,76038,09:16:00,15:10:00,1292646.0,65297987.82000009,0.024745269286754003
2308,2018-05-25,LTIM,1698.75,1700.0,30751,09:16:00,15:10:00,-38438.75,65297987.82000009,-0.0007358351729212656
2309,2018-05-28,BIOCON,330.65,333.15,165095,09:16:00,15:10:00,-412737.5,68236212.8700001,-0.007560864962951762
2310,2018-05-28,BRITANNIA,2923.97,2913.15,18669,09:16:00,15:10:00,201998.57999999457,68236212.8700001,0.003700448363013201
2311,2018-05-28,DABUR,381.7,377.75,143015,09:16:00,15:10:00,564909.2499999984,68236212.8700001,0.010348441184176025
2312,2018-05-28,INFY,615.75,607.15,88654,09:16:00,15:10:00,762424.400000002,68236212.8700001,0.013966707267559924
2313,2018-05-29,COALINDIA,254.3,253.2,218176,09:16:00,15:10:00,239993.60000000495,69352807.60000008,0.004325599685411021
2314,2018-05-29,BDL,199.0,201.45,278805,09:16:00,15:10:00,-683072.2499999969,69352807.60000008,-0.012311557788944667
2315,2018-05-29,VBL,44.75,45.0,1239826,09:16:00,15:10:00,-309956.5,69352807.60000008,-0.00558659217877095
2316,2018-05-29,M&MFIN,288.75,274.65,192146,09:16:00,15:10:00,2709258.6000000043,69352807.60000008,0.04883116883116891
2317,2018-05-29,NIACL,361.03,372.93,153677,09:16:00,15:10:00,-1828756.3000000052,69352807.60000008,-0.032961249757637964
2318,2018-05-30,SONATSOFTW,139.7,137.9,397882,09:16:00,15:10:00,716187.5999999932,69480274.75000009,0.012884753042233237
2319,2018-05-30,DABUR,385.7,381.5,144112,09:16:00,15:10:00,605270.3999999984,69480274.75000009,0.01088929219600723
2320,2018-05-31,GLAXO,1244.25,1272.53,45522,09:16:00,15:10:00,-1287362.1599999988,70801732.75000007,-0.02272855133614625
2321,2018-05-31,PIDILITIND,1190.2,1154.95,47589,09:16:00,15:10:00,1677512.25,70801732.75000007,0.02961687111409847
2322,2018-05-31,LEMONTREE,73.75,72.45,768018,09:16:00,15:10:00,998423.3999999978,70801732.75000007,0.017627118644067758
2323,2018-05-31,MRF,77098.7,75519.25,734,09:16:00,15:10:00,1159316.299999998,70801732.75000007,0.020486078234782133
2324,2018-05-31,UCOBANK,19.95,18.9,2839167,09:16:00,15:10:00,2981125.350000002,70801732.75000007,0.05263157894736846
2325,2018-06-01,TORNTPOWER,262.3,267.75,232804,09:16:00,15:10:00,-1268781.7999999973,76330747.89000008,-0.020777735417460877
2326,2018-06-01,ASTRAL,471.55,455.1,129497,09:16:00,15:10:00,2130225.6499999985,76330747.89000008,0.034884953875516884
2327,2018-06-01,BBTC,1595.15,1545.95,38281,09:16:00,15:10:00,1883425.2000000018,76330747.89000008,0.030843494342224897
2328,2018-06-04,TORNTPOWER,266.7,260.75,237197,09:16:00,15:10:00,1411322.1499999973,79075616.94000007,0.022309711286089197
2329,2018-06-04,PFIZER,2565.0,2605.0,24662,09:16:00,15:10:00,-986480.0,79075616.94000007,-0.015594541910331383
2330,2018-06-04,SWANENERGY,177.4,175.2,356598,09:16:00,15:10:00,784515.600000006,79075616.94000007,0.012401352874859172
2331,2018-06-04,NESTLEIND,997.0,980.5,63450,09:16:00,15:10:00,1046925.0,79075616.94000007,0.016549648946840523
2332,2018-06-05,PFIZER,2635.3,2557.15,61724,09:16:00,15:10:00,4823730.600000005,81331899.69000007,0.02965506773422384
2333,2018-06-05,SCHAEFFLER,1067.6,1067.0,152363,09:16:00,15:10:00,91417.79999998615,81331899.69000007,0.0005620082427874757
2334,2018-06-07,RELIANCE,452.6,458.8,152447,09:16:00,15:10:00,-945171.3999999983,86247048.09000006,-0.013698630136986276
2335,2018-06-07,BOSCHLTD,18965.3,18675.7,3638,09:16:00,15:10:00,1053564.7999999947,86247048.09000006,0.015269993092648076
2336,2018-06-07,HFCL,27.95,29.95,2468609,09:16:00,15:10:00,-4937218.0,86247048.09000006,-0.07155635062611806
2337,2018-06-07,LINDEINDIA,442.05,446.9,156085,09:16:00,15:10:00,-757012.2499999946,86247048.09000006,-0.010971609546431322
2338,2018-06-08,UBL,1228.0,1227.95,131370,09:16:00,15:10:00,6568.499999994026,80661211.24000007,4.071661237781313e-05
2339,2018-06-11,INDIANB,359.4,357.35,179561,09:16:00,15:10:00,368100.04999999184,80667779.74000007,0.005703951029493474
2340,2018-06-11,UBL,1241.05,1271.25,51999,09:16:00,15:10:00,-1570369.8000000024,80667779.74000007,-0.024334233109060913
2341,2018-06-11,GODREJPROP,788.9,780.0,81802,09:16:00,15:10:00,728037.7999999982,80667779.74000007,0.01128153124603876
2342,2018-06-11,LAURUSLABS,97.15,100.1,664274,09:16:00,15:10:00,-1959608.2999999924,80667779.74000007,-0.030365414307771368
2343,2018-06-11,HFCL,30.2,31.3,2136894,09:16:00,15:10:00,-2350583.400000003,80667779.74000007,-0.036423841059602696
2344,2018-06-12,CIPLA,566.0,567.75,107255,09:16:00,15:10:00,-187696.25,75883356.09000006,-0.0030918727915194345
2345,2018-06-12,EMAMILTD,539.38,543.25,112549,09:16:00,15:10:00,-435564.6300000005,75883356.09000006,-0.007174904520004458
2346,2018-06-12,IIFL,697.45,707.05,87040,09:16:00,15:10:00,-835583.9999999921,75883356.09000006,-0.013764427557530875
2347,2018-06-13,TEAMLEASE,2950.0,2951.5,20182,09:16:00,15:10:00,-30273.0,74424511.21000007,-0.0005084745762711864
2348,2018-06-13,BAJFINANCE,2258.95,2228.65,26357,09:16:00,15:10:00,798617.0999999928,74424511.21000007,0.013413311494278195
2349,2018-06-13,KIRLOSBROS,311.75,307.95,190985,09:16:00,15:10:00,725743.0000000022,74424511.21000007,0.012189254210104286
2350,2018-06-13,OLECTRA,185.35,185.35,321227,09:16:00,15:10:00,0.0,74424511.21000007,0.0
2351,2018-06-13,BANDHANBNK,519.0,535.05,114719,09:16:00,15:10:00,-1841239.9499999948,74424511.21000007,-0.03092485549132939
2352,2018-06-14,GLAXO,1394.0,1384.53,42512,09:16:00,15:10:00,402588.6400000012,74077358.36000007,0.0067934002869440655
2353,2018-06-14,TIINDIA,237.95,235.0,249051,09:16:00,15:10:00,734700.4499999972,74077358.36000007,0.012397562513132964
2354,2018-06-14,ZYDUSLIFE,397.95,398.0,148917,09:16:00,15:10:00,-7445.850000001693,74077358.36000007,-0.0001256439251162492
2355,2018-06-15,BSE,96.0,95.5,626726,09:16:00,15:10:00,313363.0,75207201.60000007,0.005208333333333333
2356,2018-06-15,TRITURBINE,112.95,113.4,532676,09:16:00,15:10:00,-239704.20000000153,75207201.60000007,-0.003984063745019945
2357,2018-06-15,LUPIN,908.15,913.5,66250,09:16:00,15:10:00,-354437.5000000015,75207201.60000007,-0.005891097285690715
2358,2018-06-15,TATACONSUM,276.5,268.5,217597,09:16:00,15:10:00,1740776.0,75207201.60000007,0.028933092224231464
2359,2018-06-18,AJANTPHARM,738.65,728.95,83034,09:16:00,15:10:00,805429.7999999943,76667198.90000007,0.013132065254179832
2360,2018-06-18,MAHSEAMLES,228.5,226.0,268419,09:16:00,15:10:00,671047.5,76667198.90000007,0.010940919037199124
2361,2018-06-18,HCLTECH,474.85,466.45,129164,09:16:00,15:10:00,1084977.6000000045,76667198.90000007,0.017689796777929943
2362,2018-06-18,PEL,2331.0,2379.75,26312,09:16:00,15:10:00,-1282710.0,76667198.90000007,-0.020913770913770915
2363,2018-06-19,BAJAJHLDNG,3109.35,3099.0,25068,09:16:00,15:10:00,259453.79999999772,77945943.80000007,0.0033286699792560853
2364,2018-06-19,PEL,2379.35,2383.1,32759,09:16:00,15:10:00,-122846.25,77945943.80000007,-0.0015760606888435918
2365,2018-06-19,TEAMLEASE,3266.8,3099.0,23860,09:16:00,15:10:00,4003708.000000004,77945943.80000007,0.05136525039794299
2366,2018-06-19,BATAINDIA,822.4,824.55,94778,09:16:00,15:10:00,-203772.69999999786,77945943.80000007,-0.002614299610894914
